id	AH063	AH064	AH065	AH066
LmxM.33.3070	34	11	5	7
LmxM.33.3080	122	232	222	324
LmxM.33.3090	7	13	14	16
LmxM.33.3100	127	267	243	321
LmxM.33.3110	139	844	1127	846
LmxM.33.3120	395	716	1008	933
LmxM.33.3130	43	162	132	211
LmxM.33.3140	83	170	236	215
LmxM.33.3150	15	20	16	28
LmxM.33.3160	59	210	140	251
LmxM.33.3170	11	54	54	94
LmxM.33.3180	4	19	22	17
LmxM.33.3190	167	378	355	397
LmxM.33.3200	30	160	143	225
LmxM.33.3210	1	4	14	12
LmxM.33.3220	12	51	38	54
LmxM.33.3230	75	110	151	188
LmxM.33.3240	191	496	699	1502
LmxM.33.3250	2621	8419	5589	10685
LmxM.33.3260	68	204	192	219
LmxM.33.3270	41	144	121	159
LmxM.33.3280	48	101	99	97
LmxM.33.3290	48	25	38	44
LmxM.33.3300	0	7	4	12
LmxM.33.3310	14	89	53	116
LmxM.33.3320	5	19	17	24
LmxM.33.3330	1919	3484	2882	3710
LmxM.33.3340	7	79	89	110
LmxM.33.3350	39	144	125	314
LmxM.33.3360	13	8	5	9
LmxM.33.3370	28	114	102	124
LmxM.33.3380	169	495	366	499
LmxM.33.3390	188	987	512	922
LmxM.33.3400	151	383	283	388
LmxM.33.3420	69	395	512	751
LmxM.33.3430	21	68	88	93
LmxM.33.3440	78	152	199	294
LmxM.33.3450	17	34	41	90
LmxM.33.3460	1098	2000	2822	1856
LmxM.33.3470	25	44	71	65
LmxM.33.3480	54	1598	1830	2570
LmxM.33.3490	12	36	67	58
LmxM.33.3500	3	67	121	155
LmxM.33.3510	5	4	11	19
LmxM.33.3520	30	138	151	266
LmxM.33.3530	24	84	89	178
LmxM.33.3540	145	379	292	422
LmxM.33.3550	27	223	174	346
LmxM.33.3560	108	173	231	148
LmxM.33.3570	124	383	311	439
LmxM.33.3580	51	116	103	112
LmxM.33.3590	0	1106	966	1287
LmxM.33.3600	536	1617	1567	2273
LmxM.33.3610	4	11	11	9
LmxM.33.3620	12	48	51	206
LmxM.33.3630	10	57	63	86
LmxM.33.3640	220	448	440	682
LmxM.33.3642	918	5960	1969	7191
LmxM.33.3645	922	5979	1913	7407
LmxM.33.3650	1022	2310	2259	2584
LmxM.33.3660	681	1216	1578	2476
LmxM.33.3670	179	691	983	833
LmxM.33.3680	14	44	62	81
LmxM.33.3690	12	2	4	1
LmxM.33.3700	40	111	124	210
LmxM.33.3710	43	155	141	207
LmxM.33.3720	8	10	13	26
LmxM.33.3730	40	145	111	167
LmxM.33.3740	118	179	195	190
LmxM.33.3745	59	276	139	275
LmxM.33.3750	659	3195	3312	3152
LmxM.33.3760	13	17	6	24
LmxM.33.3770	1	3	2	6
LmxM.33.3780	15	24	30	47
LmxM.33.3790	21	76	67	91
LmxM.33.3800	3	100	151	193
LmxM.33.3810	17	52	45	72
LmxM.33.3815	11	4	3	10
LmxM.33.3820	123	248	313	264
LmxM.33.3830	7	175	206	223
LmxM.33.3840	35	95	82	98
LmxM.33.3850	17	38	39	90
LmxM.33.3860	300	481	717	558
LmxM.33.3870	58	250	218	664
LmxM.33.3880	960	71	59	63
LmxM.33.3890	122	182	246	240
LmxM.33.3900	24	84	78	110
LmxM.33.3910	26	199	255	254
LmxM.33.3920	14	57	77	95
LmxM.33.3930	33	91	50	115
LmxM.33.3940	84	361	319	657
LmxM.33.3950	428	876	705	1072
LmxM.33.3955	3	10	11	9
LmxM.33.3960	65	132	169	153
LmxM.33.3962	36	157	47	192
LmxM.33.3970	196	456	483	589
LmxM.33.3980	3	2	11	2
LmxM.33.3990	28	40	58	144
LmxM.33.4000	71	46	27	43
LmxM.33.4010	120	279	425	431
LmxM.33.4020	14	68	66	98
LmxM.33.4030	103	225	308	303
LmxM.33.4040	23	76	59	89
LmxM.33.4050	447	1887	1521	2136
LmxM.33.4060	119	283	256	394
LmxM.33.4070	8	20	28	40
LmxM.33.4080	86	205	240	282
LmxM.33.4090	4	24	16	31
LmxM.33.4100	103	279	304	412
LmxM.33.4110	46	108	97	126
LmxM.33.4120	28	138	228	213
LmxM.33.4130	5262	7404	10161	8234
LmxM.33.4140	130	617	631	926
LmxM.33.4150	5	29	26	61
LmxM.33.4160	36	129	104	133
LmxM.33.4170	4	199	162	187
LmxM.33.4180	268	900	524	891
LmxM.33.4190	34	173	160	286
LmxM.33.4200	65	262	353	449
LmxM.33.4210	57	210	278	343
LmxM.33.4220	49	85	94	95
LmxM.33.4230	2	6	3	7
LmxM.33.4240	41	144	108	133
LmxM.33.4250	7	14	14	17
LmxM.33.4260	32	135	89	234
LmxM.33.4270	106	252	202	281
LmxM.33.4280	88	245	323	392
LmxM.33.4290	2086	1712	4056	1928
LmxM.33.4300	7	10	9	22
LmxM.33.4310	24	31	38	8
LmxM.33.4320	192	332	332	288
LmxM.33.4330	1	0	1	0
LmxM.33.4340	230	552	790	621
LmxM.33.4530	219	647	478	738
LmxM.33.4540	85	239	326	306
LmxM.33.4550	295	466	697	454
LmxM.33.4560	47	420	468	476
LmxM.33.4570	242	932	747	1140
LmxM.33.4580	177	628	432	551
LmxM.33.4590	65	96	96	96
LmxM.33.4600	123	387	450	448
LmxM.33.4610	11	42	23	57
LmxM.33.4620	213	291	392	331
LmxM.34.0020	123	202	285	208
LmxM.34.0030	214	442	693	401
LmxM.34.0040	44	160	117	119
LmxM.34.0050	291	1044	1058	1121
LmxM.34.0060	381	950	822	1085
LmxM.34.0070	331	175	266	165
LmxM.34.0080	25	97	89	157
LmxM.34.0090	708	2449	3258	3928
LmxM.34.0100	1500	1808	2511	1839
LmxM.34.0110	118	206	225	237
LmxM.34.0120	30	102	65	96
LmxM.34.0130	146	260	290	271
LmxM.34.0140	655	218	311	235
LmxM.34.0150	30	16	13	16
LmxM.34.0160	152	306	362	265
LmxM.34.0170	166	472	327	386
LmxM.34.0180	695	3430	3193	2758
LmxM.34.0190	19118	30458	35040	27560
LmxM.34.0200	57	308	206	215
LmxM.34.0210	54	106	112	106
LmxM.34.0220	225	649	780	1363
LmxM.34.0230	22	2990	3116	3929
LmxM.34.0240	13827	28173	27417	25188
LmxM.34.0250	70	204	257	382
LmxM.34.0260	12	18	10	18
LmxM.34.0270	295	874	659	836
LmxM.34.0280	44	85	95	77
LmxM.34.0290	49	101	106	126
LmxM.34.0300	15	4	0	4
LmxM.34.0310	130	762	1021	1176
LmxM.34.0320	155	430	359	335
LmxM.34.0330	256	221	271	231
LmxM.34.0340	9	27	34	35
LmxM.34.0350	2060	3337	4287	3793
LmxM.34.0360	52	158	201	241
LmxM.34.0370	9629	14451	14759	15558
LmxM.34.0380	1293	3395	2965	3396
LmxM.34.0390	501	1529	1463	1450
LmxM.34.0400a	4709	8641	10188	10990
LmxM.34.0400b	4660	8419	10298	11019
LmxM.34.0420	3938	9505	10124	11654
LmxM.34.0430	34	92	75	145
LmxM.34.0440	239	776	691	913
LmxM.34.0460	5	411	225	443
LmxM.34.0470	487	1510	1456	1348
LmxM.34.0480	512	2075	1458	2075
LmxM.34.0490	1710	6425	4826	7860
LmxM.34.0500	1068	2884	2293	2880
LmxM.34.0500a	3	11	4	19
LmxM.34.0520b	0	0	1	3
LmxM.34.0540	48	70	44	58
LmxM.34.0540d	2	3	3	6
LmxM.34.0550	69	252	189	347
LmxM.34.0560	13	31	24	38
LmxM.34.0570	64	452	467	928
LmxM.34.0580	6	38	21	54
LmxM.34.0590	6	28	19	35
LmxM.34.0600	4034	8133	8593	10116
LmxM.34.0610	342	875	1171	2058
LmxM.34.0620	77	129	167	227
LmxM.34.0630	12	18	36	45
LmxM.34.0640	1	10	8	22
LmxM.34.0660	168	432	375	495
LmxM.34.0670	901	1974	2140	1707
LmxM.34.0680	168	947	991	997
LmxM.34.0690	67	147	108	172
LmxM.34.0700	29	12	12	7
LmxM.34.0710	12	47	47	94
LmxM.34.0720	233	690	568	816
LmxM.34.0730	80	210	184	378
LmxM.34.0740	193	333	345	682
LmxM.34.0750	308	453	530	839
LmxM.34.0760	12	63	54	91
LmxM.34.0770	7	19	10	50
LmxM.34.0780	20	54	46	48
LmxM.34.0790	25	71	51	108
LmxM.34.0800	54	188	115	206
LmxM.34.0810	127	460	320	413
LmxM.34.0820	1411	1553	1740	2789
LmxM.34.0830	181	525	550	747
LmxM.34.0840	133	10	7	8
LmxM.34.0850	4	16	9	6
LmxM.34.0860	15	550	565	603
LmxM.34.0870	65	143	145	125
LmxM.34.0880	43	121	77	99
LmxM.34.0890	37	243	276	248
LmxM.34.0900	209	842	1628	1261
LmxM.34.0910	126	184	258	338
LmxM.34.0920	15	24	19	39
LmxM.34.0930	40	356	374	493
LmxM.34.0940	15	46	44	75
LmxM.34.0950	430	1587	2154	2126
LmxM.34.0960	26	44	35	51
LmxM.34.0970	124	251	201	274
LmxM.34.0980	955	2371	2815	3848
LmxM.34.0990	80	406	445	734
LmxM.34.1000	72	137	177	293
LmxM.34.1010	361	1136	1278	1424
LmxM.34.1020	996	1918	2320	1682
LmxM.34.1030	1137	980	1840	1265
LmxM.34.1040	461	1708	1483	1830
LmxM.34.1050	5	8	4	9
LmxM.34.1060	66	121	162	200
LmxM.34.1080	17	168	182	250
LmxM.34.1090	10	181	292	216
LmxM.34.1100	0	6	8	30
LmxM.34.1110	128	169	308	253
LmxM.34.1120	2884	3842	6000	3963
LmxM.34.1130	44	52	76	49
LmxM.34.1140	157	196	239	369
LmxM.34.1150	630	370	402	501
LmxM.34.1160	602	1587	2086	1724
LmxM.34.1170	69	186	171	156
LmxM.34.1180	1294	2902	2619	2741
LmxM.34.1190	253	438	434	552
LmxM.34.1200	1269	100	146	64
LmxM.34.1210	59	97	137	101
LmxM.34.1220	661	879	1165	700
LmxM.34.1230	1955	1668	2901	1240
LmxM.34.1240	860	1712	1780	1610
LmxM.34.1250	30	28	23	15
LmxM.34.1260	138	257	342	449
LmxM.34.1270	12	23	37	43
LmxM.34.1280	103	257	257	288
LmxM.34.1290	433	107	99	101
LmxM.34.1300	7386	13990	18103	15639
LmxM.34.1310	3239	4892	6719	4063
LmxM.34.1320	59	119	88	115
LmxM.34.1330	67	190	228	252
LmxM.34.1350	89	141	149	125
LmxM.34.1355	164	310	293	415
LmxM.34.1360	336	1439	1414	1271
LmxM.34.1370	218	413	370	434
LmxM.34.1380	1007	1072	2054	948
LmxM.34.1390	12	39	29	29
LmxM.34.1400	1465	2314	3237	2174
LmxM.34.1410	47	121	278	304
LmxM.34.1420	160	431	722	1005
LmxM.34.1430	301	255	528	220
LmxM.34.1440	520	768	887	1198
LmxM.34.1450	154	381	369	402
LmxM.34.1460	10	108	233	229
LmxM.34.1470	645	1536	1488	1529
LmxM.34.1480	12614	55509	41109	41934
LmxM.34.1490	1052	2575	1820	2519
LmxM.34.1510	3145	8736	6999	9589
LmxM.34.1520	96	588	810	1011
LmxM.34.1530	150	233	174	280
LmxM.34.1540	3296	2613	5840	2235
LmxM.34.1550	86	216	204	179
LmxM.34.1560	114	509	450	686
LmxM.34.1570	1435	2225	3885	2866
LmxM.34.1580	5	1	7	5
LmxM.34.1590	2058	5271	3994	4318
LmxM.34.1600	28	54	75	91
LmxM.34.1610	1	0	2	8
LmxM.34.1620	1206	4024	2621	3980
LmxM.34.1630	155	270	250	230
LmxM.34.1640	7	5	3	2
LmxM.34.1650	129	377	557	629
LmxM.34.1660	16	27	41	56
LmxM.34.1670	506	737	794	649
LmxM.34.1680	38	105	102	122
LmxM.34.1690	16	122	109	140
LmxM.34.1700	9	12	9	17
LmxM.34.1720	162	261	270	181
LmxM.34.1730	1339	3992	3216	3812
LmxM.34.1740	2934	9023	8815	12040
LmxM.34.1750	434	1461	1541	2192
LmxM.34.1755	194	423	327	274
LmxM.34.1760	3841	5618	6529	4620
LmxM.34.1770	271	415	368	359
LmxM.34.1790	1427	10765	10723	9254
LmxM.34.1800	41	129	161	200
LmxM.34.1810	27	117	153	218
LmxM.34.1820	454	748	1384	889
LmxM.34.1830	493	921	674	822
LmxM.34.1830a	1	13	7	43
LmxM.34.1840	14	76	35	81
LmxM.34.1850	148	392	469	432
LmxM.34.1860	375	964	699	840
LmxM.34.1870	77	348	197	386
LmxM.34.1880	1418	2216	2623	3200
LmxM.34.1890	1963	4264	4504	7687
LmxM.34.1900	4013	2940	6023	3250
LmxM.34.1910	890	2108	2100	2498
LmxM.34.1920	1645	2582	3336	4186
LmxM.34.1930	7	42	43	97
LmxM.34.1940	67	223	244	524
LmxM.34.1945	1	6	9	10
LmxM.34.1950	3	8	17	14
LmxM.34.1960	1	0	2	6
LmxM.34.1970	1253	4086	4272	5598
LmxM.34.1980	433	1289	1294	1794
LmxM.34.1990	206	311	499	305
LmxM.34.2000	7	26	21	29
LmxM.34.2010	7492	15284	16130	16197
LmxM.34.2020	629	2064	1744	2285
LmxM.34.2030	25	61	50	60
LmxM.34.2040	24	239	262	284
LmxM.34.2050	1787	4215	5143	6456
LmxM.34.2060	113	155	155	189
LmxM.34.2070	19	212	130	192
LmxM.34.2075	117	291	394	582
LmxM.34.2080	49	83	112	85
LmxM.34.2090	131	317	288	237
LmxM.34.2100	14	50	55	67
LmxM.34.2110	488	1114	863	1146
LmxM.34.2120	174	354	384	370
LmxM.34.2125	25	120	173	333
LmxM.34.2130	65	24	16	15
LmxM.34.2140	89	261	274	260
LmxM.34.2150	11147	24276	26365	23752
LmxM.34.2160	423	414	734	385
LmxM.34.2170	19	19	6	10
LmxM.34.2180	28	54	44	100
LmxM.34.2190	5504	10632	12045	13538
LmxM.34.2200	218	423	486	337
LmxM.34.2210	3360	4317	5261	4869
LmxM.34.2220	3404	4490	5462	5121
LmxM.34.2221	5522	19841	17784	19660
LmxM.34.2230	19	74	82	88
LmxM.34.2240	33	116	78	103
LmxM.34.2250	64	275	167	298
LmxM.34.2260	138	527	595	501
LmxM.34.2270	144	159	260	220
LmxM.34.2280	129	413	631	616
LmxM.34.2290	9	15	35	43
LmxM.34.2300	101	351	333	518
LmxM.34.2310	222	440	407	519
LmxM.34.2320	210	628	422	647
LmxM.34.2330	1094	2050	4146	2183
LmxM.34.2340	58	242	193	275
LmxM.34.2350	89	196	243	217
LmxM.34.2360	39	82	105	196
LmxM.34.2370	58	120	124	190
LmxM.34.2380	37	117	92	149
LmxM.34.2390	89	164	161	142
LmxM.34.2400	7	27	25	26
LmxM.34.2410	79	193	210	214
LmxM.34.2420	89	209	289	241
LmxM.34.2430	392	2154	2244	3995
LmxM.34.2440	59	261	240	419
LmxM.34.2450	2216	5237	5334	6664
LmxM.34.2480	15	16	13	20
LmxM.34.2490	191	528	427	411
LmxM.34.2510	15	258	248	251
LmxM.34.2520	29	63	73	116
LmxM.34.2530	217	1024	1230	1334
LmxM.34.2540	13	53	37	59
LmxM.34.2550	15	24	51	35
LmxM.34.2560	32	97	82	105
LmxM.34.2570	712	1890	2349	2451
LmxM.34.2580	46	66	105	82
LmxM.34.2590	7	24	15	38
LmxM.34.2610	0	7	7	13
LmxM.34.2620	12	31	22	85
LmxM.34.2630	7	138	125	201
LmxM.34.2640	2	15	20	15
LmxM.34.2650	55	177	230	390
LmxM.34.2660	339	502	498	390
LmxM.34.2670	270	434	492	405
LmxM.34.2680	281	853	1000	879
LmxM.34.2690	174	237	246	416
LmxM.34.2700	18	88	53	107
LmxM.34.2710	8	2	2	12
LmxM.34.2720	51	181	212	328
LmxM.34.2725	128	245	192	195
LmxM.34.2730	2628	5293	5585	5714
LmxM.34.2740	136	458	578	499
LmxM.34.2750	17	32	39	54
LmxM.34.2760	50	196	199	339
LmxM.34.2770	44	115	119	227
LmxM.34.2780	745	1829	1170	1880
LmxM.34.2790	192	548	428	952
LmxM.34.2800	21	21	30	56
LmxM.34.2810	2844	9622	5935	10323
LmxM.34.2810b	0	1	3	0
LmxM.34.2820	50	426	211	531
LmxM.34.2830	0	1	1	4
LmxM.34.2840	7	5	5	7
LmxM.34.2850	8	251	246	305
LmxM.34.2860	86	171	203	214
LmxM.34.2870	13	23	24	50
LmxM.34.2880	3	9	15	17
LmxM.34.2890	125	22	17	13
LmxM.34.2900	81	179	131	129
LmxM.34.2910	1576	3222	4234	3284
LmxM.34.2920	57	210	209	389
LmxM.34.2930	19	130	166	192
LmxM.34.2940	33	57	54	75
LmxM.34.2950	15	24	45	43
LmxM.34.2960	1352	2560	3419	2889
LmxM.34.2970	595	1034	1112	1192
LmxM.34.2980	421	1008	1440	1049
LmxM.34.2990	0	2	5	5
LmxM.34.3000	144	563	457	680
LmxM.34.3010	1237	2081	2000	1404
LmxM.34.3020	241	521	590	1189
LmxM.34.3030	126	271	405	394
LmxM.34.3040	76	242	221	222
LmxM.34.3050	194	558	618	558
LmxM.34.3060	92	102	191	120
LmxM.34.3070	742	2086	1727	2401
LmxM.34.3080	410	1097	1102	1053
LmxM.34.3090	120	314	222	192
LmxM.34.3100	1271	2071	2628	2393
LmxM.34.3110	29	37	49	57
LmxM.34.3120	61	232	177	249
LmxM.34.3130	31	616	873	1242
LmxM.34.3140	87	191	200	273
LmxM.34.3150	19	139	99	325
LmxM.34.3160	92	251	290	357
LmxM.34.3170	17	71	45	88
LmxM.34.3180	372	974	930	863
LmxM.34.3190	291	634	443	641
LmxM.34.3200	5886	10225	10965	7974
LmxM.34.3210	13	40	28	32
LmxM.34.3220	700	1680	1609	1948
LmxM.34.3230	3258	9043	12184	11997
LmxM.34.3240	197	435	390	504
LmxM.34.3250	210	597	1032	804
LmxM.34.3260	759	880	1314	860
LmxM.34.3270	34	130	126	118
LmxM.34.3280	1142	2720	4740	7348
LmxM.34.3290	8783	16261	19033	19278
LmxM.34.3300	10	32	48	68
LmxM.34.3310	1948	2693	3195	2408
LmxM.34.3320	11	5	5	3
LmxM.34.3330	98	378	242	306
LmxM.34.3340	389	960	1095	854
LmxM.34.3350	36	78	77	129
LmxM.34.3360	36	79	87	76
LmxM.34.3370	301	48	70	43
LmxM.34.3380	3	9	17	33
LmxM.34.3390	30	72	52	70
LmxM.34.3400	4	86	75	159
LmxM.34.3410	4	3	8	19
LmxM.34.3420	46	139	134	215
LmxM.34.3430	12	44	53	78
LmxM.34.3440	17	23	23	37
LmxM.34.3450	27	80	97	85
LmxM.34.3460	210	530	577	624
LmxM.34.3470	1004	2530	2848	1968
LmxM.34.3480	87	216	185	233
LmxM.34.3490	1	173	165	197
LmxM.34.3500	26	70	56	67
LmxM.34.3510	172	949	1979	3407
LmxM.34.3520	62	249	122	268
LmxM.34.3530	41	114	114	172
LmxM.34.3540	296	459	802	470
LmxM.34.3550	123	394	351	566
LmxM.34.3560	50	53	58	62
LmxM.34.3570	3	4	7	9
LmxM.34.3580	8	27	43	79
LmxM.34.3590	16	58	33	56
LmxM.34.3600	61	280	321	549
LmxM.34.3610	4	1	3	2
LmxM.34.3620	113	704	714	970
LmxM.34.3630	367	3924	5068	4754
LmxM.34.3640	0	0	1	0
LmxM.34.3650	2	29	11	30
LmxM.34.3660	2	21	14	22
LmxM.34.3670	1287	3312	3570	3245
LmxM.34.3690	191	707	821	646
LmxM.34.3700	299	18	17	18
LmxM.34.3710	27	105	137	176
LmxM.34.3720	87	137	165	172
LmxM.34.3730	52	763	552	718
LmxM.34.3740	3	8	24	43
LmxM.34.3750	92	113	102	130
LmxM.34.3760	280	828	1079	1413
LmxM.34.3770	44	198	133	281
LmxM.34.3780	607	869	828	1243
LmxM.34.3790	361	606	577	592
LmxM.34.3800	751	1175	1157	1098
LmxM.34.3810	12	30	28	35
LmxM.34.3820	30	96	73	169
LmxM.34.3830	4	5	12	16
LmxM.34.3840	336	75	103	70
LmxM.34.3850	130	374	638	480
LmxM.34.3860	52	53	85	73
LmxM.34.3870	164	1120	1106	1195
LmxM.34.3880	469	762	806	620
LmxM.34.3890	170	24	37	14
LmxM.34.3900	2000	3003	3593	1778
LmxM.34.3910	45	137	62	97
LmxM.34.3920	7348	13352	13111	9631
LmxM.34.3925	183	414	334	356
LmxM.34.3930	111	277	273	250
LmxM.34.3940	3	13	28	20
LmxM.34.3950	922	1694	2322	1702
LmxM.34.3960	120	396	427	648
LmxM.34.3970	266	912	834	1021
LmxM.34.3980	1922	4788	3188	5524
LmxM.34.3990	0	3	6	0
LmxM.34.4000	136	1817	1518	1680
LmxM.34.4010	250	970	725	1062
LmxM.34.4020	160	820	823	1467
LmxM.34.4030	13	65	82	69
LmxM.34.4040	311	908	701	1101
LmxM.34.4045	41	163	121	258
LmxM.34.4050	27	186	217	263
LmxM.34.4060	89	293	306	392
LmxM.34.4070	4	64	92	92
LmxM.34.4080	109	305	356	541
LmxM.34.4090	27	252	377	474
LmxM.34.4100	6	29	28	52
LmxM.34.4110	202	300	315	255
LmxM.34.4120	34	65	75	127
LmxM.34.4125	827	2599	2621	3539
LmxM.34.4130	9784	12334	14453	9482
LmxM.34.4140	186	1584	1866	2286
LmxM.34.4150	47	29	31	16
LmxM.34.4160	241	536	631	779
LmxM.34.4170	3	17	33	45
LmxM.34.4180	4	15	16	49
LmxM.34.4190	20	34	45	53
LmxM.34.4200	320	828	836	802
LmxM.34.4210	65	1156	911	1841
LmxM.34.4220	28	81	66	90
LmxM.34.4230	0	10	11	9
LmxM.34.4240	15	27	30	25
LmxM.34.4250	212	439	630	829
LmxM.34.4260	509	1190	1094	1280
LmxM.34.4270	544	695	1359	607
LmxM.34.4280	112	323	391	487
LmxM.34.4290	84	218	144	200
LmxM.34.4300	143	274	272	325
LmxM.34.4310	126	233	256	240
LmxM.34.4320	43	143	137	193
LmxM.34.4330	113	269	294	480
LmxM.34.4340	108	355	342	425
LmxM.34.4350	2	12	16	15
LmxM.34.4360	247	494	680	760
LmxM.34.4370	36	60	97	198
LmxM.34.4380	1291	2226	3776	2350
LmxM.34.4390	529	1096	1167	978
LmxM.34.4400	212	491	541	575
LmxM.34.4410	103	487	497	846
LmxM.34.4430	580	543	893	437
LmxM.34.4440	7	32	29	37
LmxM.34.4450	4	11	7	14
LmxM.34.4460	333	579	722	867
LmxM.34.4470	1533	4433	5851	4299
LmxM.34.4480	60	132	80	167
LmxM.34.4490	85	353	234	382
LmxM.34.4500	172	299	317	373
LmxM.34.4510	681	2066	2579	4046
LmxM.34.4520	356	12455	12949	11903
LmxM.34.4530	86	275	238	359
LmxM.34.4540	124	272	238	294
LmxM.34.4550	100	259	195	294
LmxM.34.4560	45	177	181	200
LmxM.34.4570	149	313	393	367
LmxM.34.4580	79	188	194	249
LmxM.34.4590	67	117	135	171
LmxM.34.4600	4	38	31	71
LmxM.34.4610	365	1408	1004	1807
LmxM.34.4620	3	28	25	36
LmxM.34.4630	201	577	741	894
LmxM.34.4640	1175	1642	3496	1725
LmxM.34.4650	16	89	63	119
LmxM.34.4660	3	11	12	26
LmxM.34.4670	54	173	125	184
LmxM.34.4680	9	52	49	96
LmxM.34.4690	410	1063	915	977
LmxM.34.4700	294	621	620	892
LmxM.34.4710	637	981	1512	634
LmxM.34.4720	6059	11625	12033	13093
LmxM.34.4730	24	50	43	88
LmxM.34.4750	4	15	23	25
LmxM.34.4760	453	3816	4407	4688
LmxM.34.4770	691	3579	4597	3591
LmxM.34.4780	16	39	37	55
LmxM.34.4790	129	920	909	845
LmxM.34.4800	1879	4202	3754	6458
LmxM.34.4810	74	218	173	223
LmxM.34.4820	14	34	79	61
LmxM.34.4830	16	40	51	61
LmxM.34.4840	41	170	106	153
LmxM.34.4850	227	281	339	405
LmxM.34.4860	344	554	828	620
LmxM.34.4870	116	375	400	750
LmxM.34.4880	756	942	1492	1066
LmxM.34.4890	4	1	3	5
LmxM.34.4900	7	553	385	555
LmxM.34.4910	53	104	100	218
LmxM.34.4930	301	1457	1499	1309
LmxM.34.4940	290	367	485	511
LmxM.34.4950	14	43	55	85
LmxM.34.4960	157	316	285	425
LmxM.34.4970	2	13	33	105
LmxM.34.4990	1813	4696	4468	4933
LmxM.34.5000	196	536	411	732
LmxM.34.5010	2108	9692	6344	12543
LmxM.34.5020	19	39	44	47
LmxM.34.5030	23	49	47	71
LmxM.34.5040	319	52	98	93
LmxM.34.5050	55	8	8	12
LmxM.34.5060	99	367	461	415
LmxM.34.5070	179	634	430	793
LmxM.34.5080	78	415	486	728
LmxM.34.5090	31	86	99	202
LmxM.34.5100	5	8	10	17
LmxM.34.5110	22	2	1	2
LmxM.34.5120	15	48	72	99
LmxM.34.5130	3	37	28	51
LmxM.34.5140	17	48	55	105
LmxM.34.5150	201	273	350	491
LmxM.34.5160	47	160	177	309
LmxM.34.5170	153	32	27	10
LmxM.34.5180	29	128	182	147
LmxM.34.5190	60	162	129	259
LmxM.34.5200	662	1324	1077	1403
LmxM.34.5210	34	103	84	143
LmxM.34.5220	29	152	139	136
LmxM.34.5230	68	63	74	91
LmxM.34.5240	213	783	347	631
LmxM.34.5250	90	352	227	334
LmxM.34.5260	326	646	644	930
LmxM.34.5270	27	88	71	79
LmxM.34.5280	2	28	39	37
LmxM.34.5290	295	867	1194	785
LmxM.34.5300	100	393	348	451
LmxM.34.5310	0	5	6	4
LmxM.34.5320	79	259	388	303
LmxM.34.5330	52	145	156	163
LmxM.34.5340	206	1190	1152	1507
LmxM.34.5350	17	9	10	19
LmxM.34.5360	211	374	513	452
LmxM.34.5370	23	57	66	200
LmxM.34.5380	0	1	4	3
LmxM.34.5390	115	410	286	342
LmxM.35.2470	81	113	193	127
LmxM.35.2500	6	30	27	39
LmxM.36.0010	56	181	158	290
LmxM.36.0020	7485	13623	13989	18746
LmxM.36.0030	879	5562	4969	6374
LmxM.36.0040	79	444	468	455
LmxM.36.0050	423	1466	1983	1456
LmxM.36.0060	438	1105	1177	1371
LmxM.36.0065	135	122	256	132
LmxM.36.0070	953	1475	2089	1366
LmxM.36.0080	324	423	487	493
LmxM.36.0090	13	19	25	23
LmxM.36.0100	20	83	80	105
LmxM.36.0110	55	118	111	173
LmxM.36.0120	28	55	60	115
LmxM.36.0130	303	1124	1294	1325
LmxM.36.0140	70	609	648	1231
LmxM.36.0150	49	189	173	231
LmxM.36.0160	32	103	132	216
LmxM.36.0170	28	78	83	96
LmxM.36.0180	782	510	785	368
LmxM.36.0200	428	1397	1595	1519
LmxM.36.0210	493	819	1246	1762
LmxM.36.0220	12	53	66	64
LmxM.36.0230	537	1141	1744	2020
LmxM.36.0240	188	496	549	528
LmxM.36.0250	2001	1784	3571	1787
LmxM.36.0260	10	22	40	82
LmxM.36.0270	392	1185	932	1597
LmxM.36.0280	53	99	125	174
LmxM.36.0290	49	150	121	155
LmxM.36.0300	63	204	198	246
LmxM.36.0310	18	33	31	45
LmxM.36.0320	1013	1460	1821	1314
LmxM.36.0325	155	366	382	592
LmxM.36.0330	60	186	220	253
LmxM.36.0340	2074	1928	3462	2922
LmxM.36.0350	160	13	9	15
LmxM.36.0360	50	63	101	60
LmxM.36.0370	20	47	40	78
LmxM.36.0380	97	290	275	425
LmxM.36.0390	62	98	117	118
LmxM.36.0400	26	119	76	172
LmxM.36.0410	151	1043	1008	1156
LmxM.36.0420	207	1185	1306	1969
LmxM.36.0430	18	109	103	154
LmxM.36.0440	42	102	180	123
LmxM.36.0450	76	173	150	310
LmxM.36.0460	98	145	270	416
LmxM.36.0470	7	25	23	28
LmxM.36.0480	1109	1617	1835	1711
LmxM.36.0490	511	1475	1272	1712
LmxM.36.0500	149	269	341	272
LmxM.36.0510	46	198	132	183
LmxM.36.0520	33	134	127	122
LmxM.36.0530	1373	3585	2910	3555
LmxM.36.0535	131	1022	980	1355
LmxM.36.0537	458	1417	1369	1259
LmxM.36.0540	4631	13477	14628	8279
LmxM.36.0550	309	619	645	493
LmxM.36.0560	86	176	228	275
LmxM.36.0570	36	54	129	69
LmxM.36.0580	10	22	9	86
LmxM.36.0581	35	106	52	137
LmxM.36.0590	100	196	226	161
LmxM.36.0600	2738	7804	10345	10045
LmxM.36.0610	42	182	174	407
